Date,Open,High,Low,Close,Adj Close,Volume
2015-11-20,116.480003,117.360001,116.379997,116.809998,105.405640,31697700
2015-11-23,116.709999,117.889999,116.680000,117.389999,105.929031,22716400
2015-11-24,116.879997,118.419998,116.559998,118.250000,106.705055,24994500
2015-11-25,118.300003,119.320000,118.110001,119.169998,107.535225,20772600
2015-11-27,119.269997,119.900002,118.879997,119.620003,107.941284,14129300
2015-11-30,120.019997,120.070000,119.050003,119.099998,107.472061,30165400
2015-12-01,119.610001,119.910004,118.900002,119.889999,108.184914,27899900
2015-12-02,119.730003,120.040001,118.449997,118.599998,107.020897,22238300
2015-12-03,118.930000,119.449997,116.139999,116.599998,105.216156,39485400
2015-12-04,116.599998,117.930000,116.339996,117.779999,106.280945,32669900
2015-12-07,117.639999,117.669998,115.510002,116.010002,104.683762,29621400
2015-12-08,114.959999,116.010002,114.459999,115.370003,104.106224,30946000
2015-12-09,115.029999,116.169998,113.599998,114.080002,102.942192,41980400
2015-12-10,113.889999,115.080002,113.650002,114.459999,103.285080,31278800
2015-12-11,113.269997,113.339996,111.529999,111.910004,100.984039,52609300
2015-12-14,111.870003,112.379997,110.279999,111.110001,100.262131,53400400
2015-12-15,111.730003,112.959999,111.599998,112.709999,101.705910,48273900
2015-12-16,113.489998,114.650002,112.830002,114.430000,103.258003,44560600
2015-12-17,114.910004,114.940002,112.970001,113.209999,102.157104,41318000
2015-12-18,112.660004,112.889999,111.440002,111.480003,100.596024,49876600
2015-12-21,112.169998,112.629997,111.500000,112.320000,101.354004,26479300
2015-12-22,112.639999,113.519997,111.790001,113.349998,102.283447,28108700
2015-12-23,113.919998,114.959999,113.730003,114.779999,103.573814,29609700
2015-12-24,114.440002,115.160004,114.150002,114.500000,103.769585,13370500
2015-12-28,113.980003,114.070000,112.959999,113.970001,103.289268,22125500
2015-12-29,114.480003,115.290001,114.070000,115.199997,104.403984,22841500
2015-12-30,115.050003,115.349998,114.000000,114.040001,103.352722,21273200
2015-12-31,113.559998,113.970001,112.510002,112.620003,102.065788,39517700
2016-01-04,110.610001,110.830002,109.080002,110.010002,99.700409,66665900
2016-01-05,110.410004,110.580002,109.550003,110.250000,99.917885,28253300
2016-01-06,108.699997,109.599998,108.000000,108.570000,98.395309,35569200
2016-01-07,106.720001,107.500000,105.489998,105.669998,95.767097,52482000
2016-01-08,105.870003,106.489998,103.660004,103.849998,94.117661,60299300
2016-01-11,104.209999,104.779999,102.309998,103.400002,93.709839,47144800
2016-01-12,104.220001,104.989998,101.940002,103.709999,93.990784,53702900
2016-01-13,103.910004,104.419998,99.650002,100.379997,90.972855,70591600
2016-01-14,100.860001,102.709999,99.190002,101.769997,92.232597,69373400
2016-01-15,99.080002,100.290001,97.510002,100.120003,90.737236,85759200
2016-01-19,101.070000,101.199997,97.739998,98.769997,89.513748,51391100
2016-01-20,97.430000,100.330002,95.059998,99.180000,89.885300,94385800
2016-01-21,99.330002,100.910004,98.379997,98.949997,89.676865,65798200
2016-01-22,100.650002,101.610001,100.129997,101.370003,91.870079,46056700
2016-01-25,100.739998,101.080002,98.849998,99.120003,89.830940,35019600
2016-01-26,99.519997,101.400002,99.180000,101.099998,91.625397,33349600
2016-01-27,100.589996,101.589996,99.059998,99.709999,90.365631,47973900
2016-01-28,100.550003,100.949997,99.220001,99.690002,90.347527,41951100
2016-01-29,100.040001,102.980003,99.959999,102.959999,93.311058,42245300
2016-02-01,102.139999,103.089996,101.250000,102.489998,92.885101,33615700
2016-02-02,101.330002,101.470001,99.769997,100.279999,90.882202,39692700
2016-02-03,101.059998,101.070000,98.139999,100.410004,91.000046,55262500
2016-02-04,100.000000,101.970001,99.970001,100.800003,91.353500,51188400
2016-02-05,100.349998,100.440002,97.959999,98.040001,88.852142,53366600
2016-02-08,97.010002,97.010002,94.940002,96.430000,87.393059,61107700
2016-02-09,95.129997,97.129997,95.019997,95.779999,86.803947,55857200
2016-02-10,96.449997,97.919998,95.680000,95.830002,86.849258,42756100
2016-02-11,94.080002,95.400002,93.639999,94.790001,85.906700,57923200
2016-02-12,95.660004,96.790001,95.190002,96.589996,87.538033,40097300
2016-02-16,97.790001,99.099998,97.220001,98.879997,89.613426,38882100
2016-02-17,99.570000,101.089996,99.529999,100.430000,91.018158,40940400
2016-02-18,100.510002,100.639999,99.540001,99.949997,90.583160,35043600
2016-02-19,99.559998,100.559998,99.110001,100.449997,91.036301,32424800
2016-02-22,101.339996,102.010002,101.239998,101.570000,92.051331,28867400
2016-02-23,101.239998,101.489998,100.550003,100.639999,91.208496,29857100
2016-02-24,99.620003,101.820000,98.970001,101.610001,92.087563,36909600
2016-02-25,101.790001,102.599998,101.389999,102.540001,92.930428,22612600
2016-02-26,103.059998,103.470001,102.699997,103.190002,93.519493,27474700
2016-02-29,103.129997,104.029999,102.720001,102.730003,93.102638,32014400
2016-03-01,103.620003,104.940002,103.070000,104.940002,95.105507,36422700
2016-03-02,104.790001,106.089996,104.589996,106.019997,96.084290,24937100
2016-03-03,106.050003,107.150002,105.919998,107.129997,97.090256,28216300
2016-03-04,107.070000,108.320000,106.669998,107.720001,97.624992,38180900
2016-03-07,107.209999,108.989998,107.209999,108.889999,98.685341,38739900
2016-03-08,108.290001,108.290001,106.139999,106.260002,96.301826,46193900
2016-03-09,106.620003,107.010002,106.070000,106.800003,96.791214,25627200
2016-03-10,107.099998,107.489998,104.809998,105.930000,96.002747,47051200
2016-03-11,106.790001,108.330002,106.660004,108.199997,98.059990,33625000
2016-03-14,107.870003,108.339996,107.400002,107.919998,97.806236,24422700
2016-03-15,107.209999,107.279999,106.029999,106.239998,96.283691,34258400
2016-03-16,105.730003,107.330002,105.730003,106.989998,96.963387,37952200
2016-03-17,106.989998,109.099998,106.330002,108.629997,98.449707,41724500
2016-03-18,108.769997,109.949997,108.699997,109.610001,99.337868,36512600
2016-03-21,109.440002,109.940002,109.080002,109.349998,99.102211,29903700
2016-03-22,108.779999,109.690002,108.470001,109.220001,98.984406,23602100
2016-03-23,108.540001,108.589996,106.800003,106.879997,97.154587,39243300
2016-03-24,106.239998,107.220001,105.739998,107.199997,97.445442,30924300
2016-03-28,107.430000,107.779999,106.550003,107.330002,97.563637,21096400
2016-03-29,107.040001,110.339996,106.769997,110.309998,100.272461,46761100
2016-03-30,110.889999,111.120003,110.050003,110.320000,100.281586,35683500
2016-03-31,110.480003,111.169998,110.339996,110.629997,100.563354,28555900
2016-04-01,109.610001,111.220001,109.480003,111.120003,101.008759,29981400
2016-04-04,110.910004,111.320000,110.099998,110.190002,100.163376,21529400
2016-04-05,109.370003,109.860001,108.839996,108.940002,99.027138,32515800
2016-04-06,108.930000,110.269997,108.589996,110.169998,100.145195,28157800
2016-04-07,109.370003,109.879997,108.129997,108.680000,98.790787,33298400
2016-04-08,109.610001,110.070000,108.629997,109.110001,99.181648,26151700
2016-04-11,109.739998,110.550003,108.750000,108.769997,98.872589,25842100
2016-04-12,108.790001,110.180000,108.430000,109.940002,99.936157,25058700
2016-04-13,110.580002,112.430000,110.510002,112.309998,102.090485,40534700
2016-04-14,112.260002,112.699997,111.879997,112.169998,101.963234,25538600
2016-04-15,111.900002,112.629997,111.860001,112.449997,102.217751,21176100
2016-04-18,111.980003,113.389999,111.870003,113.300003,102.990402,19428300
2016-04-19,113.510002,114.129997,112.889999,113.389999,103.072205,23228100
2016-04-20,113.389999,114.209999,112.970001,113.559998,103.226723,21422500
2016-04-21,113.470001,113.919998,112.660004,112.989998,102.708618,20535700
2016-04-22,112.980003,114.190002,112.980003,114.110001,103.726700,29094500
2016-04-25,113.800003,113.910004,112.809998,113.300003,102.990402,16369600
2016-04-26,113.669998,114.529999,113.169998,114.410004,103.999397,30564100
2016-04-27,114.480003,115.050003,113.900002,114.809998,104.362999,24360300
2016-04-28,114.269997,115.000000,113.190002,113.500000,103.172203,26126500
2016-04-29,113.010002,113.459999,111.720001,112.480003,102.245018,33284500
2016-05-02,112.830002,113.510002,112.180000,113.480003,103.154022,21881000
2016-05-03,112.550003,112.559998,110.930000,111.620003,101.463280,37929600
2016-05-04,110.989998,111.989998,110.370003,110.699997,100.626976,30767200
2016-05-05,111.150002,111.330002,110.099998,110.260002,100.227020,26249200
2016-05-06,109.800003,110.930000,109.540001,110.910004,100.817863,25497400
2016-05-09,110.919998,111.889999,110.629997,111.230003,101.108749,23427000
2016-05-10,111.660004,112.400002,111.070000,112.349998,102.126831,18635300
2016-05-11,112.099998,112.269997,110.870003,110.959999,100.863327,23604600
2016-05-12,111.190002,111.489998,109.500000,110.370003,100.327019,34803000
2016-05-13,110.059998,110.940002,109.360001,109.639999,99.663452,24510300
2016-05-16,109.919998,111.519997,109.870003,111.029999,100.926949,27337000
2016-05-17,110.879997,111.419998,108.769997,109.269997,99.327133,46676300
2016-05-18,108.809998,110.660004,108.790001,109.839996,99.845238,35734400
2016-05-19,109.040001,109.769997,107.989998,108.959999,99.045334,36995600
2016-05-20,109.290001,110.790001,109.230003,110.790001,100.708778,37404500
2016-05-23,110.769997,111.389999,110.500000,110.660004,100.590630,23721700
2016-05-24,111.309998,113.220001,111.269997,112.940002,102.663155,41124300
2016-05-25,113.300003,113.900002,113.080002,113.599998,103.263123,26202900
2016-05-26,113.769997,114.019997,113.250000,113.470001,103.144936,15157200
2016-05-27,113.559998,114.599998,113.510002,114.599998,104.172073,21265100
2016-05-31,114.820000,115.540001,114.500000,115.000000,104.535713,32764400
2016-06-01,114.610001,115.949997,114.419998,115.779999,105.244736,26806100
2016-06-02,115.489998,116.669998,115.370003,116.669998,106.053749,23303300
2016-06-03,116.470001,116.470001,115.000000,115.970001,105.417465,28733200
2016-06-06,116.080002,117.580002,116.010002,117.220001,106.553703,26946000
2016-06-07,117.290001,117.980003,116.959999,117.559998,106.862770,21038500
2016-06-08,117.660004,118.639999,117.650002,118.430000,107.653595,27999900
2016-06-09,117.940002,117.940002,117.290001,117.669998,106.962738,23440700
2016-06-10,116.580002,116.879997,115.690002,116.070000,105.508339,32686800
2016-06-13,115.650002,116.180000,114.589996,114.809998,104.362999,36169500
2016-06-14,114.389999,115.110001,113.669998,114.480003,104.063026,34267600
2016-06-15,114.889999,115.559998,114.459999,114.559998,104.135750,24197700
2016-06-16,113.720001,114.589996,112.889999,114.550003,104.126648,36306600
2016-06-17,114.410004,114.919998,113.680000,114.059998,103.681221,30096400
2016-06-20,115.800003,116.449997,115.300003,115.300003,104.808418,28219800
2016-06-21,115.339996,115.410004,114.330002,115.080002,104.608421,34706800
2016-06-22,115.300003,115.879997,114.489998,114.629997,104.199371,27226100
2016-06-23,115.820000,116.910004,115.730003,116.820000,106.190109,30240300
2016-06-24,111.940002,114.040001,111.500000,112.379997,102.154121,74945400
2016-06-27,111.070000,111.070000,108.190002,108.690002,98.799873,58358800
2016-06-28,109.650002,110.879997,109.570000,110.370003,100.327019,42040600
2016-06-29,111.699997,113.050003,111.529999,112.879997,102.608612,34031600
2016-06-30,113.120003,115.019997,112.570000,114.980003,104.517548,42973800
2016-07-01,115.050003,115.949997,114.800003,115.389999,104.890228,24401900
2016-07-05,115.019997,115.260002,113.070000,113.690002,103.344902,29347200
2016-07-06,112.540001,114.010002,112.309998,113.889999,104.095314,24678300
2016-07-07,114.220001,114.989998,113.410004,114.129997,104.314674,20780600
2016-07-08,115.250000,117.089996,115.150002,116.790001,106.745895,37964800
2016-07-11,117.559998,118.430000,117.470001,118.139999,107.979782,26987300
2016-07-12,119.000000,120.419998,118.830002,119.720001,109.423920,44153000
2016-07-13,120.330002,120.389999,118.949997,119.250000,108.994339,28050200
2016-07-14,120.300003,120.360001,119.300003,119.370003,109.104012,19345400
2016-07-15,119.889999,120.040001,119.279999,119.699997,109.405632,23857300
2016-07-18,119.529999,120.349998,119.330002,119.900002,109.588432,17422400
2016-07-19,119.760002,119.970001,118.930000,119.300003,109.040077,19734100
2016-07-20,119.550003,120.440002,118.940002,120.080002,109.752945,22390500
2016-07-21,120.010002,120.599998,119.250000,119.510002,109.231979,19018700
2016-07-22,119.580002,120.650002,119.349998,120.400002,110.045425,17796100
2016-07-25,120.150002,120.459999,119.760002,120.220001,109.880905,13694600
2016-07-26,120.199997,120.970001,119.919998,120.800003,110.411026,19551100
2016-07-27,121.000000,121.470001,120.349998,121.139999,110.721786,21064700
2016-07-28,120.879997,121.239998,120.529999,120.830002,110.438446,16540100
2016-07-29,120.709999,121.760002,120.050003,121.070000,110.657822,30267900
2016-08-01,121.199997,121.699997,120.440002,121.169998,110.749207,34771700
2016-08-02,121.160004,121.209999,119.099998,119.480003,109.204567,28691000
2016-08-03,119.370003,120.500000,119.099998,120.449997,110.091125,17830300
2016-08-04,120.449997,121.190002,120.260002,120.559998,110.191658,17526700
2016-08-05,121.339996,122.580002,120.970001,122.300003,111.782036,28643400
2016-08-08,122.349998,122.849998,122.029999,122.239998,111.727211,14625700
2016-08-09,122.269997,122.629997,122.139999,122.370003,111.846016,12487700
2016-08-10,122.379997,122.599998,121.150002,121.489998,111.041710,19138100
2016-08-11,122.029999,122.400002,121.570000,122.070000,111.571793,21144600
2016-08-12,121.830002,122.459999,121.629997,122.190002,111.681496,12251200
2016-08-15,122.459999,123.690002,122.430000,123.400002,112.787445,22048000
2016-08-16,123.080002,123.120003,122.260002,122.400002,111.873428,20244300
2016-08-17,122.440002,122.500000,121.330002,122.040001,111.544411,20632600
2016-08-18,122.080002,122.970001,122.040001,122.940002,112.367004,16244600
2016-08-19,122.769997,123.070000,122.279999,122.940002,112.367004,17379500
2016-08-22,122.680000,123.339996,122.330002,123.220001,112.622917,16929700
2016-08-23,123.610001,124.459999,123.610001,124.080002,113.408936,21539400
2016-08-24,123.940002,124.250000,122.769997,123.070000,112.485825,21533400
2016-08-25,122.620003,123.690002,122.610001,123.309998,112.705170,17023200
2016-08-26,123.449997,124.410004,122.300003,123.059998,112.476669,26734400
2016-08-29,123.269997,124.169998,123.239998,123.699997,113.061607,14013900
2016-08-30,123.830002,124.169998,123.379997,123.930000,113.271866,14031300
2016-08-31,123.779999,123.889999,122.550003,123.230003,112.632042,29236300
2016-09-01,123.339996,123.629997,122.019997,123.320000,112.714310,22964700
2016-09-02,124.010002,124.529999,123.629997,124.510002,113.801979,23083300
2016-09-06,124.919998,124.970001,123.970001,124.629997,113.911652,13711000
2016-09-07,124.550003,125.440002,124.480003,125.410004,114.624557,17830500
2016-09-08,125.309998,125.410004,124.769997,125.160004,114.396080,16265500
2016-09-09,124.180000,124.209999,121.209999,121.250000,110.822327,54239000
2016-09-12,120.690002,122.970001,120.580002,122.940002,112.367004,33408100
2016-09-13,122.059998,122.160004,119.879997,120.580002,110.209969,47536200
2016-09-14,120.769997,121.470001,120.290001,120.599998,110.228226,30545500
2016-09-15,120.680000,122.190002,120.510002,122.040001,111.544411,29499800
2016-09-16,122.040001,122.040001,121.099998,121.860001,111.379875,31940500
2016-09-19,122.320000,123.550003,121.989998,122.669998,112.120209,22807000
2016-09-20,123.199997,123.230003,122.150002,122.150002,111.644951,16877900
2016-09-21,122.580002,123.970001,122.099998,123.919998,113.262688,30784700
2016-09-22,124.730003,125.800003,124.660004,125.699997,114.889648,36287700
2016-09-23,125.559998,125.879997,124.809998,124.809998,114.076180,26118000
2016-09-26,123.800003,124.169998,123.099998,123.230003,112.943336,20028000
2016-09-27,123.169998,123.879997,122.809998,123.730003,113.401611,16939500
2016-09-28,123.949997,124.760002,123.070000,124.680000,114.272301,19426400
2016-09-29,124.620003,124.639999,122.699997,122.860001,112.604233,26657700
2016-09-30,123.419998,124.779999,122.860001,124.209999,113.841530,31764500
2016-10-03,123.830002,124.099998,123.129997,123.820000,113.484093,18674300
2016-10-04,124.019997,124.309998,122.650002,123.209999,112.924995,26057300
2016-10-05,123.690002,124.680000,123.650002,123.949997,113.603226,24317300
2016-10-06,123.750000,124.019997,122.820000,123.820000,113.484093,18937100
2016-10-07,124.040001,124.320000,122.230003,122.830002,112.576736,28732700
2016-10-10,122.830002,124.739998,122.830002,124.300003,113.924019,21481700
2016-10-11,124.050003,124.110001,121.339996,122.029999,111.843506,31931300
2016-10-12,122.089996,122.610001,121.529999,121.930000,111.751869,20210400
2016-10-13,120.989998,121.410004,120.110001,120.919998,110.826172,26302500
2016-10-14,121.360001,121.839996,120.400002,120.430000,110.377075,24554600
2016-10-17,120.580002,120.849998,120.160004,120.290001,110.248749,17119500
2016-10-18,121.519997,121.580002,120.660004,120.980003,110.881165,19158900
2016-10-19,121.169998,121.949997,120.500000,121.489998,111.348595,18477400
2016-10-20,121.139999,122.000000,120.410004,121.129997,111.018654,20485600
2016-10-21,120.260002,121.370003,120.099998,121.070000,110.963638,21093700
2016-10-24,122.040001,122.610001,121.449997,121.839996,111.669365,15421600
2016-10-25,121.809998,121.989998,120.599998,120.930000,110.835335,16459800
2016-10-26,120.110001,121.000000,119.459999,119.730003,109.735497,24975300
2016-10-27,120.120003,120.139999,118.089996,118.360001,108.479874,29525700
2016-10-28,118.309998,119.029999,117.750000,118.029999,108.177406,35473700
2016-10-31,118.180000,118.639999,117.800003,118.500000,108.608200,20311800
2016-11-01,118.660004,118.699997,116.279999,117.050003,107.279236,34147200
2016-11-02,116.870003,117.000000,115.389999,115.559998,105.913589,29859900
2016-11-03,115.910004,116.239998,114.879997,115.000000,105.400337,22717500
2016-11-04,115.300003,116.900002,115.050003,115.739998,106.078583,35237200
2016-11-07,118.000000,118.820000,117.709999,118.570000,108.672348,32370900
2016-11-08,118.300003,119.459999,117.709999,118.879997,108.956459,26196800
2016-11-09,118.080002,122.830002,118.050003,122.540001,112.310921,77416800
2016-11-10,124.260002,125.400002,122.620003,124.500000,114.107323,83440700
2016-11-11,125.029999,127.720001,124.550003,127.360001,116.728615,95612800
2016-11-14,128.949997,130.259995,128.389999,129.149994,118.369156,83119400
2016-11-15,128.850006,129.889999,128.300003,129.550003,118.735764,38704500
2016-11-16,129.250000,130.000000,129.029999,129.539993,118.726624,42325500
2016-11-17,129.949997,130.830002,129.750000,130.300003,119.423164,42576900
2016-11-18,130.690002,131.089996,130.300003,130.990005,120.055580,41380600
2016-11-21,131.309998,132.000000,130.610001,131.600006,120.614670,32293100
2016-11-22,132.119995,132.899994,131.669998,132.800003,121.714478,39681500
2016-11-23,132.479996,133.649994,132.100006,133.630005,122.475212,37939200
2016-11-25,133.729996,134.100006,133.539993,134.070007,122.878494,13373400
2016-11-28,133.970001,134.000000,132.149994,132.330002,121.283737,32505700
2016-11-29,132.509995,133.089996,132.100006,132.259995,121.219566,27993700
2016-11-30,132.919998,133.089996,131.500000,131.610001,120.623825,32491200
2016-12-01,132.250000,132.550003,130.289993,130.970001,120.037262,39815900
2016-12-02,130.940002,131.470001,130.520004,130.899994,119.973083,24054100
2016-12-05,131.970001,133.330002,131.889999,133.149994,122.035271,27547100
2016-12-06,133.520004,134.910004,132.740005,134.589996,123.355064,27820000
2016-12-07,134.589996,136.179993,134.179993,135.899994,124.555695,31825800
2016-12-08,136.250000,138.210007,135.800003,138.039993,126.517075,49048900
2016-12-09,138.399994,138.820007,137.750000,138.309998,126.764526,34313500
2016-12-12,137.949997,138.570007,136.509995,136.850006,125.426399,34592900
2016-12-13,137.529999,138.050003,136.240005,136.860001,125.435570,32624600
2016-12-14,136.419998,137.350006,134.809998,135.149994,123.868332,45923700
2016-12-15,135.369995,137.139999,134.960007,136.160004,124.793991,41352500
2016-12-16,136.350006,137.529999,135.630005,135.910004,124.564903,39348200
2016-12-19,136.039993,137.190002,135.910004,136.800003,125.380562,33393900
2016-12-20,137.279999,138.210007,136.990005,137.960007,126.443764,31753600
2016-12-21,137.850006,138.149994,137.009995,137.059998,125.618904,23215900
2016-12-22,136.559998,136.750000,134.809998,135.320007,124.535698,34737900
2016-12-23,135.460007,136.119995,135.270004,136.039993,125.198303,17081400
2016-12-27,136.229996,137.300003,136.210007,136.649994,125.759674,13571700
2016-12-28,136.889999,136.979996,134.830002,135.250000,124.471252,22712400
2016-12-29,135.289993,136.259995,134.690002,135.369995,124.581703,21312900
2016-12-30,135.600006,135.630005,134.399994,134.850006,124.103119,28399300
2017-01-03,136.490005,136.830002,134.500000,135.520004,124.719772,29792400
2017-01-04,136.050003,137.960007,136.009995,137.779999,126.799614,34499400
2017-01-05,137.490005,137.759995,135.509995,136.190002,125.336349,30286900
2017-01-06,136.410004,136.710007,135.679993,135.690002,124.876205,23436000
2017-01-09,135.539993,135.720001,134.500000,134.800003,124.057106,24077900
2017-01-10,135.000000,136.380005,134.759995,136.089996,125.244339,21684900
2017-01-11,136.229996,136.789993,135.419998,136.330002,125.465187,27428800
2017-01-12,136.160004,136.220001,133.589996,135.279999,124.498848,41844200
2017-01-13,135.649994,136.970001,135.649994,136.259995,125.400742,27784500
2017-01-17,135.600006,135.690002,134.130005,134.410004,123.698204,28197800
2017-01-18,134.759995,134.940002,133.949997,134.850006,124.103119,21289700
2017-01-19,135.139999,135.440002,133.169998,133.750000,123.090813,34105900
2017-01-20,133.750000,134.880005,133.750000,134.440002,123.725800,29286100
2017-01-23,134.029999,134.679993,133.119995,133.880005,123.210449,20537000
2017-01-24,134.339996,136.279999,134.220001,135.929993,125.097054,34313800
2017-01-25,137.059998,137.550003,136.949997,137.210007,126.275055,29127300
2017-01-26,137.339996,137.500000,136.419998,136.660004,125.768883,22255600
2017-01-27,136.770004,137.039993,135.649994,136.190002,125.336349,19467800
2017-01-30,135.229996,135.240005,133.240005,134.289993,123.587761,40464400
2017-01-31,133.869995,135.559998,133.479996,135.229996,124.452873,32945000
2017-02-01,136.220001,136.869995,134.699997,135.149994,124.379242,30010500
2017-02-02,135.300003,135.669998,134.490005,134.809998,124.066330,19935700
2017-02-03,135.990005,136.979996,135.509995,136.869995,125.962181,24534100
2017-02-06,136.399994,136.779999,135.429993,135.839996,125.014236,23691500
2017-02-07,135.820007,136.470001,134.770004,135.240005,124.462051,30342200
2017-02-08,135.240005,135.240005,133.889999,135.000000,124.241158,32956900
2017-02-09,135.000000,137.250000,135.000000,136.899994,125.989746,28267600
2017-02-10,137.789993,138.369995,137.199997,137.940002,126.946892,27287600
2017-02-13,138.770004,139.210007,138.089996,138.300003,127.278214,23245100
2017-02-14,137.940002,138.949997,137.610001,138.759995,127.701523,27145000
2017-02-15,138.190002,139.770004,138.070007,139.589996,128.465393,20253500
2017-02-16,139.460007,139.839996,138.210007,139.199997,128.106461,24613600
2017-02-17,138.449997,139.160004,138.250000,139.110001,128.023666,26703200
2017-02-21,139.380005,140.320007,139.380005,140.199997,129.026764,21353500
2017-02-22,140.000000,140.020004,139.250000,139.580002,128.456223,14890800
2017-02-23,139.960007,140.009995,137.690002,138.750000,127.692307,24596200
2017-02-24,137.460007,138.649994,137.300003,138.649994,127.600304,24512300
2017-02-27,138.339996,140.000000,138.210007,140.000000,128.842667,28269000
2017-02-28,139.380005,139.479996,137.759995,137.839996,126.854889,40184100
2017-03-01,139.649994,140.860001,139.520004,140.360001,129.174026,35719800
2017-03-02,140.330002,140.360001,138.639999,138.750000,127.692307,25937000
2017-03-03,138.800003,139.419998,137.880005,138.649994,127.600304,30989800
2017-03-06,137.779999,137.970001,136.990005,137.699997,126.726006,23892100
2017-03-07,137.399994,137.740005,136.610001,136.800003,125.897713,29711300
2017-03-08,137.279999,137.619995,135.779999,135.899994,125.069450,34115100
2017-03-09,135.830002,136.490005,134.889999,135.360001,124.572487,35223800
2017-03-10,136.289993,136.309998,134.839996,135.960007,125.124695,39516600
2017-03-13,135.649994,136.789993,135.649994,136.279999,125.419189,21295000
2017-03-14,135.750000,135.830002,134.559998,135.630005,124.820976,30037800
2017-03-15,136.289993,138.020004,135.970001,137.729996,126.753639,31230400
2017-03-16,138.220001,138.509995,137.559998,137.910004,126.919266,25306600
2017-03-17,138.139999,138.729996,137.309998,138.460007,127.425484,33324600
2017-03-20,138.279999,138.520004,137.369995,137.860001,126.873260,19091200
2017-03-21,138.509995,138.600006,133.919998,133.970001,123.293243,61869000
2017-03-22,133.710007,134.309998,132.779999,134.000000,123.320869,46332600
2017-03-23,134.000000,135.699997,133.639999,134.779999,124.038704,37764600
2017-03-24,134.949997,135.470001,133.860001,134.490005,124.128258,33514400
2017-03-27,132.759995,135.070007,132.399994,134.740005,124.358978,35596700
2017-03-28,134.279999,135.899994,134.139999,135.789993,125.328072,26891900
2017-03-29,135.699997,136.490005,135.300003,136.229996,125.734184,22119500
2017-03-30,136.320007,137.380005,136.259995,137.259995,126.684837,25792900
2017-03-31,137.419998,138.169998,136.940002,137.479996,126.887856,29434300
2017-04-03,137.970001,138.100006,135.600006,136.029999,125.549583,38834900
2017-04-04,135.929993,136.550003,135.350006,135.869995,125.401947,25642600
2017-04-05,136.830002,137.429993,134.080002,134.330002,123.980545,44968800
2017-04-06,134.539993,135.630005,133.830002,135.580002,125.134293,41012100
2017-04-07,135.210007,136.029999,134.750000,135.520004,125.078911,24300200
2017-04-10,135.470001,136.850006,135.160004,135.820007,125.355797,22779900
2017-04-11,135.270004,136.919998,135.080002,136.899994,126.352524,32589200
2017-04-12,136.639999,136.699997,134.919998,135.039993,124.635864,25700800
2017-04-13,134.880005,135.369995,133.660004,133.720001,123.417572,30207000
2017-04-17,134.070007,135.320007,133.679993,135.289993,124.866615,18278800
2017-04-18,134.720001,135.460007,134.160004,135.320007,124.894325,24553300
2017-04-19,135.690002,136.960007,135.539993,135.789993,125.328072,34627600
2017-04-20,136.339996,137.669998,136.149994,137.520004,126.924812,31934400
2017-04-21,137.240005,137.550003,136.710007,137.210007,126.638695,29386000
2017-04-24,139.080002,139.339996,138.490005,138.919998,128.216965,33836900
2017-04-25,140.240005,140.880005,140.089996,140.270004,129.462891,32751700
2017-04-26,140.169998,141.820007,140.130005,140.990005,130.127457,41669200
2017-04-27,141.339996,141.800003,140.479996,140.949997,130.090530,23004300
2017-04-28,141.029999,141.169998,139.039993,139.059998,128.346130,31113900
2017-05-01,139.639999,140.289993,138.779999,139.860001,129.084503,20925200
2017-05-02,139.979996,140.339996,138.690002,139.149994,128.429169,17993900
2017-05-03,138.490005,138.759995,137.690002,138.289993,127.635452,27050300
2017-05-04,138.529999,138.729996,137.110001,138.100006,127.460129,25799100
2017-05-05,138.690002,138.990005,137.529999,138.990005,128.281540,23806500
2017-05-08,138.660004,138.979996,137.759995,138.410004,127.746208,16680000
2017-05-09,138.589996,138.830002,137.779999,138.350006,127.690865,23988400
2017-05-10,138.039993,139.479996,137.860001,139.210007,128.484573,19791500
2017-05-11,138.669998,138.830002,136.979996,138.240005,127.589310,28617300
2017-05-12,137.710007,137.889999,137.160004,137.509995,126.915573,24111200
2017-05-15,137.979996,139.250000,137.979996,138.580002,127.903130,31132200
2017-05-16,138.970001,139.039993,137.619995,138.630005,127.949295,18520900
2017-05-17,136.330002,137.039993,134.750000,134.889999,124.497429,50791200
2017-05-18,134.570007,135.899994,134.229996,135.380005,124.949699,44805100
2017-05-19,135.639999,136.759995,135.419998,136.029999,125.549583,44450500
2017-05-22,136.259995,137.199997,136.160004,136.949997,126.398743,20062700
2017-05-23,137.289993,137.690002,136.350006,137.399994,126.814041,16681400
2017-05-24,137.509995,138.029999,136.830002,137.490005,126.897102,21256000
2017-05-25,138.139999,138.610001,137.199997,137.580002,126.980148,22804200
2017-05-26,137.380005,137.789993,136.779999,137.539993,126.943237,20047300
2017-05-30,137.119995,137.440002,136.220001,136.460007,125.946442,25544100
2017-05-31,136.839996,136.919998,134.639999,136.320007,125.817284,34345400
2017-06-01,136.720001,139.000000,136.270004,138.949997,128.244598,44618600
2017-06-02,139.449997,141.020004,139.050003,139.850006,129.075287,46680200
2017-06-05,139.960007,140.110001,138.949997,138.979996,128.272308,20808900
2017-06-06,138.110001,139.660004,137.809998,138.850006,128.152328,25460900
2017-06-07,138.860001,139.529999,138.490005,138.979996,128.272308,20542200
